match,market,sel,odds,mp,ip,edge,W,pnl,league,tier
Middlesbrough vs Plymouth,O/U,Under,2.47,0.4818314686997909,0.4048582995951417,0.07697316910464919,True,14.700000000000003,Championship,2
Blackburn vs Norwich,O/U,Under,2.3,0.5143271155407065,0.4347826086956522,0.07954450684505432,True,12.999999999999998,Championship,2
FeralpiSalo vs Ascoli,O/U,Over,2.52,0.46639528024978094,0.3968253968253968,0.06956988342438414,False,-10.0,Serie B,2
Watford vs Huddersfield,1X2,Away,3.86,0.37469581003883,0.2590673575129534,0.11562845252587661,True,28.599999999999998,Championship,2
Kaiserslautern vs Karlsruhe,1X2,Away,3.19,0.39821991857470485,0.31347962382445144,0.08474029475025341,True,21.9,2. Bundesliga,2
Concarneau vs Laval,1X2,Home,2.84,0.46821208735995834,0.35211267605633806,0.11609941130362028,False,-10.0,Ligue 2,2
Club Brugge vs Anderlecht,1X2,Home,1.71,0.6900698032373324,0.5847953216374269,0.10527448159990549,False,-10.0,Jupiler Pro League,1
AZ Alkmaar vs Ajax,1X2,Away,3.39,0.4276755893592054,0.2949852507374631,0.1326903386217423,False,-10.0,Eredivisie,1
Alcorcon vs Tenerife,1X2,Home,3.0,0.42535403916281966,0.3333333333333333,0.09202070582948635,False,-10.0,Segunda Division,2
Amorebieta vs Albacete,1X2,Home,3.36,0.3792886184698262,0.2976190476190476,0.08166957085077858,False,-10.0,Segunda Division,2
Caen vs Angers,1X2,Home,2.36,0.546446601004718,0.42372881355932207,0.12271778744539591,True,13.599999999999998,Ligue 2,2
Leyton Orient vs Blackpool,1X2,Home,2.4,0.4996201551210341,0.4166666666666667,0.0829534884543674,True,14.0,League One,3
Salford vs Colchester,1X2,Home,1.93,0.5976786216985328,0.5181347150259068,0.07954390667262601,False,-10.0,League Two,4
Notts County vs Sutton,O/U,Under,2.36,0.46439698214129765,0.42372881355932207,0.04066816858197558,False,-10.0,League Two,4
Forest Green vs Wrexham,O/U,Under,2.02,0.5412329170507785,0.49504950495049505,0.04618341210028343,True,10.2,League Two,4
Hearts vs Hibernian,1X2,Home,1.9,0.6560513698585511,0.5263157894736842,0.12973558038486688,False,-10.0,Premiership,1
Spezia vs FeralpiSalo,1X2,Away,4.19,0.3643755809474657,0.2386634844868735,0.1257120964605922,True,31.900000000000006,Serie B,2
Hertha vs Holstein Kiel,O/U,Under,2.45,0.46867198868871507,0.4081632653061224,0.060508723382592666,False,-10.0,2. Bundesliga,2
Monaco vs Paris SG,1X2,Home,3.41,0.41375666708788544,0.29325513196480935,0.1205015351230761,False,-10.0,Ligue 1,1
Walsall vs Doncaster,1X2,Home,1.97,0.5437374029628974,0.5076142131979695,0.0361231897649279,True,9.7,League Two,4
Wrexham vs Accrington,O/U,Under,2.26,0.5212501523654327,0.4424778761061947,0.078772276259238,False,-10.0,League Two,4
Salford vs Gillingham,1X2,Home,2.6,0.5399049776857279,0.3846153846153846,0.1552895930703433,False,-10.0,League Two,4
Crewe vs Morecambe,O/U,Under,1.97,0.5515002017978983,0.5076142131979695,0.04388598859992876,False,-10.0,League Two,4
Plymouth vs Ipswich,O/U,Under,2.53,0.48997291490296546,0.3952569169960475,0.09471599790691798,True,15.299999999999997,Championship,2
Leyton Orient vs Bristol Rvs,1X2,Home,1.86,0.5910514578268031,0.5376344086021505,0.053417049224652624,False,-10.0,League One,3
Oviedo vs Levante,O/U,Over,2.34,0.5142003381010194,0.4273504273504274,0.08684991075059201,True,13.399999999999999,Segunda Division,2
Lincoln vs Stevenage,1X2,Home,2.84,0.4542126418501631,0.35211267605633806,0.10209996579382502,False,-10.0,League One,3
FeralpiSalo vs Sampdoria,O/U,Over,2.2,0.5284393513528538,0.45454545454545453,0.07389389680739927,True,12.000000000000002,Serie B,2
FeralpiSalo vs Sampdoria,1X2,Home,2.72,0.5455339038390823,0.3676470588235294,0.1778868450155529,False,-10.0,Serie B,2
Cittadella vs Pisa,O/U,Over,2.39,0.5120464326197391,0.41841004184100417,0.09363639077873498,False,-10.0,Serie B,2
Brest vs Le Havre,1X2,Home,1.6,0.7282446562279277,0.625,0.10324465622792767,True,6.000000000000001,Ligue 1,1
Paderborn vs Magdeburg,O/U,Under,2.53,0.4867927072713356,0.3952569169960475,0.09153579027528813,True,15.299999999999997,2. Bundesliga,2
Napoli vs Juventus,O/U,Over,2.35,0.5236796726947215,0.425531914893617,0.09814775780110446,True,13.5,Serie A,1
Inter vs Genoa,O/U,Over,1.76,0.6628163787735878,0.5681818181818182,0.09463456059176956,True,7.6,Serie A,1
Hull vs Birmingham,O/U,Under,2.21,0.5182796178200484,0.45248868778280543,0.06579093003724296,True,12.1,Championship,2
Leeds vs Stoke,O/U,Under,2.43,0.48489335701734404,0.4115226337448559,0.07337072327248811,True,14.3,Championship,2
QPR vs West Brom,1X2,Home,3.07,0.4322482549524983,0.32573289902280134,0.10651535592969696,False,-10.0,Championship,2
Napoli vs Torino,1X2,Home,1.77,0.6530477262655305,0.5649717514124294,0.08807597485310115,False,-10.0,Serie A,1
Barcelona vs Mallorca,O/U,Over,1.81,0.6565152383122426,0.5524861878453039,0.10402905046693867,False,-10.0,La Liga,1
Fortuna Dusseldorf vs Hamburg,O/U,Under,2.47,0.4684643060514314,0.4048582995951417,0.06360600645628972,True,14.700000000000003,2. Bundesliga,2
Sheffield Weds vs Leeds,O/U,Under,2.04,0.5502641746397595,0.49019607843137253,0.06006809620838699,True,10.4,Championship,2
Concarneau vs Guingamp,1X2,Home,3.35,0.3955090595539461,0.29850746268656714,0.09700159686737897,False,-10.0,Ligue 2,2
St Etienne vs Auxerre,1X2,Home,2.84,0.4399066542653697,0.35211267605633806,0.08779397820903162,True,18.4,Ligue 2,2
Schalke 04 vs Paderborn,O/U,Under,2.37,0.5077695628227405,0.42194092827004215,0.0858286345526984,False,-10.0,2. Bundesliga,2
Magdeburg vs Nurnberg,O/U,Under,2.58,0.4648894583889672,0.38759689922480617,0.07729255916416106,True,15.8,2. Bundesliga,2
Valencia vs Getafe,O/U,Over,2.69,0.46814251237233695,0.3717472118959108,0.09639530047642614,False,-10.0,La Liga,1
Port Vale vs Shrewsbury,1X2,Away,3.19,0.3769937322015408,0.31347962382445144,0.06351410837708937,True,21.9,League One,3
Oxford vs Cheltenham,1X2,Away,4.19,0.30212490866555713,0.2386634844868735,0.06346142417868364,False,-10.0,League One,3
Lens vs Brest,1X2,Away,3.76,0.4198470435261251,0.26595744680851063,0.15388959671761449,False,-10.0,Ligue 1,1
Albacete vs Oviedo,O/U,Over,2.44,0.5010151278575309,0.4098360655737705,0.09117906228376038,True,14.399999999999999,Segunda Division,2
Albacete vs Oviedo,1X2,Away,3.18,0.4747537078475673,0.31446540880503143,0.1602882990425359,True,21.8,Segunda Division,2
Blackburn vs Plymouth,O/U,Under,2.16,0.5768886548393763,0.4629629629629629,0.11392569187641344,True,11.600000000000001,Championship,2
Cosenza vs Cittadella,1X2,Home,2.6,0.4831003495384709,0.3846153846153846,0.09848496492308634,False,-10.0,Serie B,2
QPR vs Middlesbrough,1X2,Home,2.37,0.5364021743776191,0.42194092827004215,0.11446124610757691,False,-10.0,Championship,2
Hull vs Leicester,1X2,Home,3.35,0.4179671020340753,0.29850746268656714,0.11945963934750814,False,-10.0,Championship,2
Notts County vs AFC Wimbledon,O/U,Under,2.22,0.5167502885801114,0.4504504504504504,0.066299838129661,True,12.200000000000003,League Two,4
Milton Keynes Dons vs Salford,1X2,Away,4.1,0.328863094726074,0.24390243902439027,0.08496065570168373,False,-10.0,League Two,4
Doncaster vs Crewe,O/U,Under,1.92,0.5629776801864619,0.5208333333333334,0.04214434685312851,True,9.2,League Two,4
Barrow vs Colchester,1X2,Away,4.01,0.31242241761087897,0.24937655860349128,0.06304585900738768,False,-10.0,League Two,4
Stockport vs Newport County,O/U,Under,2.12,0.5387816073067917,0.4716981132075471,0.06708349409924458,True,11.200000000000001,League Two,4
Nijmegen vs Heerenveen,1X2,Home,2.05,0.6521434669252422,0.48780487804878053,0.16433858887646163,True,10.499999999999998,Eredivisie,1
Kaiserslautern vs Osnabruck,O/U,Under,2.3,0.51892805208865,0.4347826086956522,0.08414544339299779,False,-10.0,2. Bundesliga,2
Strasbourg vs Monaco,1X2,Home,3.46,0.42323086655248493,0.28901734104046245,0.13421352551202248,False,-10.0,Ligue 1,1
Olympiakos vs Panathinaikos,O/U,Over,2.18,0.5855445988109363,0.4587155963302752,0.12682900248066115,True,11.8,Super League,1
Olympiakos vs Panathinaikos,1X2,Home,2.06,0.6208371008166131,0.4854368932038835,0.13540020761272964,False,-10.0,Super League,1
Paris SG vs Reims,O/U,Under,2.64,0.5028744041019291,0.3787878787878788,0.12408652531405029,False,-10.0,Ligue 1,1
Huddersfield vs West Brom,1X2,Home,2.91,0.44621841885891067,0.3436426116838488,0.10257580717506187,False,-10.0,Championship,2
Amorebieta vs Leganes,1X2,Home,3.16,0.4189169598151256,0.3164556962025316,0.102461263612594,False,-10.0,Segunda Division,2
Grenoble vs Laval,O/U,Over,2.47,0.47302944717656403,0.4048582995951417,0.06817114758142234,False,-10.0,Ligue 2,2
Sampdoria vs Ascoli,1X2,Away,3.67,0.3651644394898821,0.2724795640326976,0.09268487545718451,False,-10.0,Serie B,2
Walsall vs Barrow,O/U,Over,2.13,0.5181024618689052,0.4694835680751174,0.04861889379378781,False,-10.0,League Two,4
Walsall vs Barrow,1X2,Home,2.3,0.5296543438060501,0.4347826086956522,0.09487173511039793,False,-10.0,League Two,4
Crawley Town vs Notts County,O/U,Under,2.65,0.501208395938049,0.37735849056603776,0.12384990537201124,False,-10.0,League Two,4
Crawley Town vs Notts County,1X2,Home,2.65,0.43419339306296045,0.37735849056603776,0.05683490249692269,True,16.5,League Two,4
Grimsby vs Milton Keynes Dons,O/U,Under,2.07,0.5321942318692708,0.48309178743961356,0.04910244442965728,True,10.7,League Two,4
Swindon vs Accrington,O/U,Under,2.39,0.48590988314953976,0.41841004184100417,0.06749984130853559,False,-10.0,League Two,4
Wrexham vs Harrogate,O/U,Under,2.49,0.4589562482721825,0.4016064257028112,0.05734982256937132,True,14.900000000000002,League Two,4
Osnabruck vs Fortuna Dusseldorf,O/U,Under,2.27,0.5113297595828061,0.44052863436123346,0.07080112522157267,False,-10.0,2. Bundesliga,2
Empoli vs Bologna,O/U,Over,2.37,0.5092813475265284,0.42194092827004215,0.08734041925648628,False,-10.0,Serie A,1
Pendikspor vs Istanbulspor,O/U,Under,2.31,0.5392293476292125,0.4329004329004329,0.10632891472877959,True,13.100000000000001,Super Lig,1
Anderlecht vs Kortrijk,O/U,Under,2.65,0.49706741724272696,0.37735849056603776,0.1197089266766892,True,16.5,Jupiler Pro League,1
Middlesbrough vs Blackburn,O/U,Under,2.08,0.567067035114579,0.4807692307692307,0.08629780434534828,True,10.8,Championship,2
Frosinone vs Lazio,1X2,Home,3.37,0.4445468406551079,0.29673590504451036,0.14781093561059755,False,-10.0,Serie A,1
Elversberg vs Holstein Kiel,O/U,Under,2.48,0.49085773214696937,0.40322580645161293,0.08763192569535644,True,14.8,2. Bundesliga,2
Oviedo vs Santander,O/U,Over,2.04,0.5526839130610606,0.49019607843137253,0.062487834629688044,False,-10.0,Segunda Division,2
Stevenage vs Leyton Orient,1X2,Away,3.98,0.32357246946386065,0.25125628140703515,0.07231618805682549,True,29.8,League One,3
Wigan vs Blackpool,1X2,Home,3.26,0.3987712619969165,0.3067484662576687,0.09202279573924776,True,22.599999999999998,League One,3
Sp Braga vs Gil Vicente,O/U,Under,2.32,0.5250635597658,0.4310344827586207,0.09402907700717927,False,-10.0,Liga Portugal,1
Cittadella vs Modena,O/U,Over,2.46,0.5025945636434574,0.4065040650406504,0.09609049860280705,False,-10.0,Serie B,2
Accrington vs Notts County,O/U,Under,2.41,0.49280904376652157,0.41493775933609955,0.07787128443042202,False,-10.0,League Two,4
Accrington vs Notts County,1X2,Home,2.79,0.4310850550782115,0.35842293906810035,0.07266211601011113,False,-10.0,League Two,4
Gillingham vs Grimsby,1X2,Away,3.7,0.331401570047777,0.27027027027027023,0.061131299777506753,False,-10.0,League Two,4
Milton Keynes Dons vs Crewe,O/U,Under,2.07,0.5362781350351168,0.48309178743961356,0.053186347595503225,False,-10.0,League Two,4
Milton Keynes Dons vs Crewe,1X2,Away,3.78,0.331405616421395,0.2645502645502646,0.0668553518711304,False,-10.0,League Two,4
Motherwell vs Aberdeen,1X2,Home,2.33,0.5529194955838438,0.4291845493562232,0.1237349462276206,False,-10.0,Premiership,1
Utrecht vs Nijmegen,1X2,Away,3.94,0.38026715034249425,0.25380710659898476,0.1264600437435095,False,-10.0,Eredivisie,1
Juventus vs Genoa,O/U,Over,2.23,0.5404978062017428,0.4484304932735426,0.0920673129282002,False,-10.0,Serie A,1
Volendam vs AZ Alkmaar,O/U,Under,2.63,0.4887325628955741,0.3802281368821293,0.10850442601344479,False,-10.0,Eredivisie,1
Westerlo vs Genk,O/U,Under,2.17,0.541644342289296,0.4608294930875576,0.08081484920173843,True,11.7,Jupiler Pro League,1
Brest vs Lille,1X2,Home,2.57,0.5336334820925284,0.38910505836575876,0.1445284237267696,False,-10.0,Ligue 1,1
Montpellier vs Paris SG,O/U,Under,2.58,0.47269883265279744,0.38759689922480617,0.08510193342799127,False,-10.0,Ligue 1,1
Elche vs Albacete,O/U,Over,2.28,0.5309218808156948,0.4385964912280702,0.0923253895876246,True,12.799999999999997,Segunda Division,2
Elche vs Albacete,1X2,Home,1.72,0.6752535225974339,0.5813953488372093,0.09385817376022454,True,7.199999999999999,Segunda Division,2
Bradford vs Notts County,O/U,Under,2.23,0.515500460191475,0.4484304932735426,0.06706996691793238,False,-10.0,League Two,4
Tranmere vs Crawley Town,O/U,Under,2.18,0.5147031159779478,0.4587155963302752,0.05598751964767262,False,-10.0,League Two,4
Burton vs Port Vale,1X2,Home,2.25,0.5446367551917515,0.4444444444444444,0.10019231074730706,False,-10.0,League One,3
Alcorcon vs Oviedo,O/U,Over,2.69,0.4687908009648417,0.3717472118959108,0.0970435890689309,False,-10.0,Segunda Division,2
Notts County vs Salford,1X2,Away,3.18,0.37781449428054337,0.31446540880503143,0.06334908547551193,True,21.8,League Two,4
Grimsby vs Wrexham,O/U,Under,1.96,0.5529488180944345,0.5102040816326531,0.04274473646178145,False,-10.0,League Two,4
Morecambe vs Gillingham,1X2,Home,3.17,0.375433215921833,0.31545741324921134,0.05997580267262165,False,-10.0,League Two,4
Levante vs Elche,1X2,Away,2.88,0.44941072233947094,0.3472222222222222,0.10218850011724873,False,-10.0,Segunda Division,2
Santander vs Eldense,1X2,Away,3.81,0.34772867535679797,0.26246719160104987,0.0852614837557481,False,-10.0,Segunda Division,2
Albacete vs Ferrol,1X2,Away,4.21,0.38209561897903116,0.23752969121140144,0.14456592776762972,False,-10.0,Segunda Division,2
Wycombe vs Portsmouth,1X2,Home,3.37,0.36560866229696565,0.29673590504451036,0.06887275725245529,False,-10.0,League One,3
Bradford vs Tranmere,1X2,Away,3.31,0.36426710143941954,0.3021148036253776,0.06215229781404191,False,-10.0,League Two,4
Huddersfield vs Coventry,1X2,Home,2.97,0.44023614292737523,0.33670033670033667,0.10353580622703856,False,-10.0,Championship,2
Norwich vs Plymouth,O/U,Under,2.35,0.4886459669469616,0.425531914893617,0.06311405205334458,False,-10.0,Championship,2
Watford vs Leeds,O/U,Under,2.17,0.5575353701038053,0.4608294930875576,0.09670587701624767,False,-10.0,Championship,2
Gillingham vs Crewe,1X2,Away,3.55,0.3433980935284803,0.28169014084507044,0.06170795268340984,False,-10.0,League Two,4
Lincoln vs Leyton Orient,O/U,Over,2.32,0.48864376482953475,0.4310344827586207,0.057609282070914036,False,-10.0,League One,3
Lincoln vs Leyton Orient,1X2,Home,1.96,0.5871743784263947,0.5102040816326531,0.07697029679374168,True,9.6,League One,3
Colchester vs Newport County,1X2,Home,1.98,0.5430241623442245,0.5050505050505051,0.037973657293719376,True,9.8,League Two,4
Milton Keynes Dons vs Walsall,1X2,Away,3.67,0.3943462552150121,0.2724795640326976,0.12186669118231452,False,-10.0,League Two,4
Bournemouth vs Everton,1X2,Home,2.2,0.5787583479768187,0.45454545454545453,0.12421289343136416,True,12.000000000000002,Premier League,1
Braunschweig vs Elversberg,O/U,Under,2.27,0.5237316969786676,0.44052863436123346,0.08320306261743415,False,-10.0,2. Bundesliga,2
Concarneau vs Angers,1X2,Home,2.91,0.4316830996525555,0.3436426116838488,0.08804048796870673,False,-10.0,Ligue 2,2
Kaiserslautern vs Fortuna Dusseldorf,1X2,Home,2.85,0.43527961542466376,0.3508771929824561,0.08440242244220764,False,-10.0,2. Bundesliga,2
Hertha vs Nurnberg,O/U,Under,2.47,0.4804200985484186,0.4048582995951417,0.07556179895327692,False,-10.0,2. Bundesliga,2
Guimaraes vs Moreirense,1X2,Home,1.92,0.6075236601298066,0.5208333333333334,0.08669032679647326,True,9.2,Liga Portugal,1
Albacete vs Huesca,1X2,Away,3.92,0.4349757522307411,0.25510204081632654,0.17987371141441455,False,-10.0,Segunda Division,2
Werder Bremen vs Wolfsburg,1X2,Home,2.84,0.47294784139306445,0.35211267605633806,0.12083516533672639,False,-10.0,Bundesliga,1
Lazio vs Juventus,O/U,Over,2.41,0.49550842921438676,0.41493775933609955,0.0805706698782872,False,-10.0,Serie A,1
Magdeburg vs Hannover,O/U,Under,2.33,0.49892470962526514,0.4291845493562232,0.06974016026904195,False,-10.0,2. Bundesliga,2
Wehen vs Osnabruck,O/U,Under,2.21,0.5480889164768101,0.45248868778280543,0.0956002286940047,True,12.1,2. Bundesliga,2
AEK vs Olympiakos,O/U,Over,1.87,0.6223058404047042,0.53475935828877,0.08754648211593419,False,-10.0,Super League,1
Girona vs Betis,O/U,Under,2.15,0.5571067322614268,0.46511627906976744,0.09199045319165938,False,-10.0,La Liga,1
Real Madrid vs Ath Bilbao,1X2,Home,1.55,0.7262390084945418,0.6451612903225806,0.08107771817196119,True,5.5,La Liga,1
Ferrol vs Elche,1X2,Away,2.64,0.4714028418868434,0.3787878787878788,0.09261496309896461,False,-10.0,Segunda Division,2
Villarreal vs Ath Madrid,1X2,Home,3.0,0.4667444640720035,0.3333333333333333,0.13341113073867017,False,-10.0,La Liga,1
Oxford vs Fleetwood Town,1X2,Away,4.13,0.3107532348585933,0.24213075060532688,0.06862248425326642,False,-10.0,League One,3
Leyton Orient vs Peterboro,1X2,Home,2.93,0.40172421081432585,0.341296928327645,0.06042728248668083,False,-10.0,League One,3
Portimonense vs Sp Braga,O/U,Under,2.31,0.5289283519784288,0.4329004329004329,0.0960279190779959,False,-10.0,Liga Portugal,1
Notts County vs Milton Keynes Dons,O/U,Under,2.51,0.4706020287221204,0.39840637450199207,0.07219565422012836,False,-10.0,League Two,4
Lecco vs Cittadella,1X2,Home,2.9,0.4552360246380127,0.3448275862068966,0.11040843843111614,False,-10.0,Serie B,2
Modena vs Bari,O/U,Over,2.43,0.49351571323456817,0.4115226337448559,0.08199307948971224,False,-10.0,Serie B,2
For Sittard vs Nijmegen,O/U,Over,2.09,0.5592026670480839,0.47846889952153115,0.0807337675265527,False,-10.0,Eredivisie,1
Elche vs Oviedo,O/U,Over,2.34,0.5291912039624287,0.4273504273504274,0.1018407766120013,False,-10.0,Segunda Division,2
Paderborn vs Hertha,O/U,Under,2.48,0.48476067386756083,0.40322580645161293,0.0815348674159479,False,-10.0,2. Bundesliga,2
Reggiana vs Cittadella,1X2,Home,2.46,0.49955087198417114,0.4065040650406504,0.09304680694352074,False,-10.0,Serie B,2
Coventry vs Leeds,O/U,Under,2.29,0.5453771437820825,0.4366812227074236,0.10869592107465886,False,-10.0,Championship,2
Leicester vs Birmingham,O/U,Under,2.47,0.4770004627687683,0.4048582995951417,0.0721421631736266,False,-10.0,Championship,2
Middlesbrough vs Swansea,O/U,Under,2.05,0.5585365061775555,0.48780487804878053,0.07073162812877493,True,10.499999999999998,Championship,2
Hamburg vs Kaiserslautern,O/U,Under,2.66,0.4686764680844353,0.37593984962406013,0.09273661846037518,False,-10.0,2. Bundesliga,2
Elversberg vs Magdeburg,O/U,Under,2.5,0.494074347969231,0.4,0.09407434796923098,True,15.0,2. Bundesliga,2
Blackburn vs Southampton,O/U,Under,2.59,0.4930055209493247,0.3861003861003861,0.1069051348489386,True,15.899999999999999,Championship,2
Charlton vs Barnsley,O/U,Under,2.17,0.5191100716673246,0.4608294930875576,0.058280578579766984,False,-10.0,League One,3
Colchester vs Wrexham,1X2,Home,3.43,0.3611068616584653,0.29154518950437314,0.06956167215409215,False,-10.0,League Two,4
AFC Wimbledon vs Salford,1X2,Away,3.88,0.3107836593169449,0.2577319587628866,0.05305170055405828,False,-10.0,League Two,4
Volendam vs Waalwijk,O/U,Under,2.17,0.5546022441012721,0.4608294930875576,0.09377275101371452,False,-10.0,Eredivisie,1
Hannover vs Schalke 04,1X2,Home,1.95,0.6048043538282196,0.5128205128205129,0.09198384100770673,False,-10.0,2. Bundesliga,2
Osnabruck vs Greuther Furth,1X2,Home,2.92,0.4558433232626246,0.3424657534246575,0.1133775698379671,True,19.2,2. Bundesliga,2
Wolfsburg vs M'gladbach,O/U,Under,2.27,0.5240681967786949,0.44052863436123346,0.08353956241746141,False,-10.0,Bundesliga,1
Hoffenheim vs Augsburg,1X2,Away,2.91,0.5292400332640762,0.3436426116838488,0.1855974215802274,False,-10.0,Bundesliga,1
AEK vs PAOK,O/U,Over,1.83,0.6304883295510385,0.5464480874316939,0.08404024211934458,True,8.3,Super League,1
Auxerre vs Troyes,O/U,Under,2.18,0.554601534891391,0.4587155963302752,0.09588593856111577,True,11.8,Ligue 2,2
Blackpool vs Fleetwood Town,O/U,Under,1.93,0.5686347283569293,0.5181347150259068,0.0505000133310225,True,9.299999999999999,League One,3
Doncaster vs Walsall,1X2,Home,2.36,0.5195027684200467,0.42372881355932207,0.09577395486072465,True,13.599999999999998,League Two,4
Hull vs Middlesbrough,O/U,Under,2.02,0.5566430229201116,0.49504950495049505,0.06159351796961654,False,-10.0,Championship,2
Peterboro vs Port Vale,O/U,Under,2.25,0.5238860835773348,0.4444444444444444,0.07944163913289037,False,-10.0,League One,3
Augsburg vs Union Berlin,1X2,Home,2.13,0.6535449652266556,0.4694835680751174,0.18406139715153824,True,11.299999999999999,Bundesliga,1
Plymouth vs Leicester,O/U,Under,2.51,0.5236665419020279,0.39840637450199207,0.12526016740003582,True,15.099999999999998,Championship,2
Excelsior vs Volendam,O/U,Under,2.5,0.515831495233275,0.4,0.11583149523327496,False,-10.0,Eredivisie,1
Holstein Kiel vs Osnabruck,O/U,Under,2.69,0.4533123249446236,0.3717472118959108,0.08156511304871278,False,-10.0,2. Bundesliga,2
Swindon vs AFC Wimbledon,O/U,Under,1.97,0.5478163288995533,0.5076142131979695,0.04020211570158383,False,-10.0,League Two,4
Swindon vs AFC Wimbledon,1X2,Home,2.84,0.4023656983768061,0.35211267605633806,0.05025302232046802,True,18.4,League Two,4
Doncaster vs Accrington,1X2,Home,1.73,0.6157302879849507,0.5780346820809249,0.037695605904025764,True,7.3,League Two,4
Paderborn vs Karlsruhe,O/U,Under,2.5,0.4772701445969254,0.4,0.07727014459692538,True,15.0,2. Bundesliga,2
Schalke 04 vs Nurnberg,O/U,Under,2.32,0.4981070021219173,0.4310344827586207,0.06707251936329656,True,13.2,2. Bundesliga,2
Barnsley vs Reading,1X2,Away,4.04,0.35049752550668256,0.24752475247524752,0.10297277303143504,False,-10.0,League One,3
Cambridge vs Charlton,1X2,Away,2.4,0.4804197588177821,0.4166666666666667,0.06375309215111541,False,-10.0,League One,3
Carlisle vs Blackpool,O/U,Under,1.85,0.6186387890241274,0.5405405405405405,0.07809824848358693,True,8.5,League One,3
Leeds vs Blackburn,O/U,Under,2.34,0.5008599344871267,0.4273504273504274,0.07350950713669935,True,13.399999999999999,Championship,2
Southampton vs Watford,O/U,Under,2.52,0.47821724667903875,0.3968253968253968,0.08139184985364195,False,-10.0,Championship,2
Oud-Heverlee Leuven vs Gent,O/U,Under,2.35,0.507137969064284,0.425531914893617,0.08160605417066696,False,-10.0,Jupiler Pro League,1
Ajax vs Twente,1X2,Away,2.46,0.5480270674225602,0.4065040650406504,0.14152300238190985,False,-10.0,Eredivisie,1
Andorra vs Eibar,1X2,Home,2.85,0.4490214221104468,0.3508771929824561,0.0981442291279907,False,-10.0,Segunda Division,2
Magdeburg vs Hamburg,O/U,Under,2.66,0.48952103553737114,0.37593984962406013,0.11358118591331101,False,-10.0,2. Bundesliga,2
St Pauli vs Elversberg,O/U,Under,2.34,0.4884108157627627,0.4273504273504274,0.0610603884123353,False,-10.0,2. Bundesliga,2
Oviedo vs Mirandes,O/U,Over,2.2,0.5469793616431688,0.45454545454545453,0.09243390709771432,False,-10.0,Segunda Division,2
Las Palmas vs Sevilla,1X2,Home,2.74,0.5026362771334238,0.36496350364963503,0.1376727734837888,False,-10.0,La Liga,1
Peterboro vs Fleetwood Town,O/U,Under,2.56,0.47308180479735085,0.390625,0.08245680479735085,False,-10.0,League One,3
Burton vs Cheltenham,1X2,Home,2.35,0.48745038281078823,0.425531914893617,0.061918467917171205,False,-10.0,League One,3
Notts County vs Stockport,O/U,Under,2.3,0.512368663071054,0.4347826086956522,0.07758605437540178,False,-10.0,League Two,4
Ath Bilbao vs Granada,O/U,Under,2.2,0.5560374575746294,0.45454545454545453,0.10149200302917488,True,12.000000000000002,La Liga,1
Ein Frankfurt vs Augsburg,1X2,Away,3.48,0.4119963785754455,0.28735632183908044,0.12464005673636508,False,-10.0,Bundesliga,1
Nurnberg vs Paderborn,O/U,Under,2.48,0.4889254183606784,0.40322580645161293,0.08569961190906544,True,14.8,2. Bundesliga,2
Elversberg vs Schalke 04,O/U,Under,2.49,0.5020133345912062,0.4016064257028112,0.10040690888839504,True,14.900000000000002,2. Bundesliga,2
Portsmouth vs Wigan,O/U,Under,2.02,0.5675667759883061,0.49504950495049505,0.07251727103781103,False,-10.0,League One,3
Charlton vs Shrewsbury,1X2,Home,1.8,0.6115171988007378,0.5555555555555556,0.05596164324518227,False,-10.0,League One,3
Pau FC vs Laval,1X2,Home,2.53,0.49708069037248553,0.3952569169960475,0.10182377337643805,True,15.299999999999997,Ligue 2,2
St Etienne vs Bordeaux,O/U,Under,2.13,0.5406576944294927,0.4694835680751174,0.07117412635437537,False,-10.0,Ligue 2,2
Bristol Rvs vs Peterboro,O/U,Under,2.3,0.5097303078153083,0.4347826086956522,0.07494769911965604,True,12.999999999999998,League One,3
Annecy vs Grenoble,1X2,Home,1.91,0.6035231023170804,0.5235602094240838,0.07996289289299663,False,-10.0,Ligue 2,2
Notts County vs Colchester,O/U,Under,2.63,0.47187916959538834,0.3802281368821293,0.09165103271325903,True,16.299999999999997,League Two,4
Fortuna Dusseldorf vs Greuther Furth,O/U,Under,2.39,0.4847965812032009,0.41841004184100417,0.06638653936219674,True,13.900000000000002,2. Bundesliga,2
Kaiserslautern vs Wehen,O/U,Under,2.26,0.5317039542477527,0.4424778761061947,0.08922607814155803,True,12.599999999999998,2. Bundesliga,2
Crewe vs Wrexham,1X2,Away,2.23,0.5030661505189324,0.4484304932735426,0.054635657245389824,True,12.3,League Two,4
Doncaster vs Barrow,1X2,Home,2.08,0.5616850611204396,0.4807692307692307,0.08091583035120886,True,10.8,League Two,4
Grimsby vs Swindon,O/U,Under,2.19,0.5087234642005309,0.4566210045662101,0.05210245963432086,True,11.899999999999999,League Two,4
Harrogate vs Milton Keynes Dons,1X2,Home,3.17,0.3792839745871256,0.31545741324921134,0.06382656133791426,False,-10.0,League Two,4
Mansfield vs Gillingham,1X2,Home,1.94,0.5754833290527663,0.5154639175257733,0.06001941152699308,True,9.399999999999999,League Two,4
Girona vs Cadiz,O/U,Under,2.17,0.5893112235197847,0.4608294930875576,0.1284817304322271,False,-10.0,La Liga,1
